# fixture	terminal_marker	case_id	reason
# Typed-terminal (--backend mir) contract for corpus rows dispositioned
# accepted-typed-reject / nonproduction-future-evidence (M10b-I0-R0).
# The VM lane's acceptance of these rows came from retired machinery;
# the sole source-backed route must reject each with the pinned typed
# terminal marker (substring of combined output, nonzero exit required).
# Held rows pending owner decision (stay parity_gate=not-run):
#   selfhost_parse_program2_loop_if_return_local_min  (accepted->typed-freeze)
#   cond_truthiness_value                            (if/else local-write gap)
#   cond_truthiness_null                             (vm/error marker, weak)
apps/tests/phase29bq_selfhost_blocker_scan_methods_loop_min.hako	mir/callable-semantic-package/issue	selfhost_blocker_scan_methods_loop_min	selfhost FuncScannerBox._scan_methods outer loop (BoxCount) timeout=60
apps/tests/phase29bq_selfhost_blocker_collect_using_entries_loop_min.hako	mir/callable-semantic-package/issue	selfhost_collect_using_entries_loop_min	selfhost Stage1UsingResolverBox._collect_using_entries loop (BoxCount)
apps/tests/phase29bq_selfhost_blocker_decode_escapes_loop_min.hako	mir/normal-root/consume	selfhost_decode_escapes_loop_min	selfhost JsonFragBox._decode_escapes loop shape (generic_loop_v1)
apps/tests/phase29bq_selfhost_blocker_phi_injector_collect_phi_vars_len_loop_min.hako	mir/callable-main/qualified-preflight	phi_injector_len_loop	phi_injector len-loop shape (k < arr.length())
apps/tests/phase29bq_selfhost_blocker_phi_injector_collect_phi_vars_var_step_len_loop_min.hako	mir/callable-main/qualified-preflight	phi_injector_var_step_len_loop	phi_injector var-step len-loop (k=k+inc) minimal
apps/tests/phase29bq_selfhost_blocker_phi_injector_collect_phi_vars_k_loop_no_exit_min.hako	mir/callable-main/qualified-preflight	selfhost_phi_injector_k_loop_no_exit_min	phi_injector k loop no-exit effect-only shape
apps/tests/phase29bq_selfhost_blocker_phi_collect_outer_loop_min.hako	mir/callable-main/qualified-preflight	selfhost_phi_collect_outer_loop_min	selfhost _collect_phi_vars outer loop (nested break-loop + found-if)
apps/tests/phase29bq_selfhost_blocker_phi_injector_collect_phi_vars_nested_loop_no_exit_var_step_min.hako	mir/callable-main/qualified-preflight	phi_injector_nested_loop_no_exit_var_step_min	phi_injector nested-loop no-exit var-step EXT-SHAPE-01 acceptance
apps/tests/phase29bq_selfhost_blocker_stageb_trace_if_no_else_min.hako	mir/callable-main/qualified-preflight	selfhost_stageb_trace_if_no_else_min	selfhost StageB trace: no-else NoExit if (effect-only) inside loop body
apps/tests/phase29bq_selfhost_blocker_loop_cond_if_assign_min.hako	callable-loop/route-not-front-selected	selfhost_loop_cond_if_assign_min	selfhost loop(cond) if-assign only (no exit)
apps/tests/phase29bq_selfhost_blocker_stageb_bundle_mod_if_min.hako	mir/normal-root/consume	selfhost_stageb_bundle_mod_if_min	selfhost StageB: args loop --bundle-mod if contains nested loop timeout=60
apps/tests/phase29bq_shortcircuit_loop_cond_continue_only_min.hako	mir/callable-main/qualified-preflight	loop_header_shortcircuit_continue_only_min	loop header short-circuit (continue-only, Phase 2b-1)
apps/tests/phase29bq_shortcircuit_loop_cond_continue_with_return_min.hako	mir/callable-semantic-package/issue	loop_header_shortcircuit_continue_with_return_min	loop header short-circuit (continue+return, Phase 2b-1)
apps/tests/phase29bq_shortcircuit_generic_loop_v0_min.hako	mir/callable-main/qualified-preflight	loop_header_shortcircuit_generic_loop_v0_min	loop header short-circuit (generic_loop_v0, Phase 2b-2)
apps/tests/phase29bq_shortcircuit_loop_cond_break_continue_min.hako	mir/callable-main/qualified-preflight	loop_header_shortcircuit_break_continue_min	loop header short-circuit (break_continue, Phase 2b-3)
apps/tests/phase29bq_selfhost_blocker_phi_injector_collect_phi_vars_nested_loop_count_min.hako	mir/callable-main/qualified-preflight	selfhost_phi_injector_nested_loop_count_min	phi_injector nested loop count (outer carrier propagation)
apps/tests/phase29bq_loop_cond_break_continue_nested_if_break_min.hako	callable-loop/route-not-front-selected	loop_cond_break_nested_if_tree	nested exit-if tree (BoxCount Phase 29bq)
apps/tests/phase29bq_map_literal_percent_min.hako	mir/callable-semantic-package/install	map_literal_percent_min	%{...} map literal (=> separator) accepted by both parsers
apps/tests/phase29bq_blockexpr_exit_forbidden_manual_min.hako	mir/callable-semantic-package/issue	blockexpr_exit_forbidden_min	BlockExpr exit forbidden (fail-fast)
apps/tests/phase29bq_cond_prelude_planner_required_min.hako	callable-loop/route-not-front-selected	cond_prelude_planner_required_min	condition prelude BlockExpr in planner-required (B4)
apps/tests/phase29bq_generic_loop_v1_if_cond_prelude_loop_min.hako	mir/callable-semantic-package/issue	generic_loop_v1_if_cond_prelude_loop_min	generic_loop_v1: if-condition BlockExpr prelude with nested loop
apps/tests/phase29bq_loop_cond_break_else_break_min.hako	callable-loop/route-not-front-selected	loop_cond_break_else_break_min	loop(cond) else-only break pattern
apps/tests/phase29bq_loop_cond_then_only_break_assign_min.hako	callable-loop/route-not-front-selected	loop_cond_then_only_break_assign_min	loop(cond) then-only break with else update
apps/tests/phase29bq_loop_cond_else_only_return_print_min.hako	callable-loop/route-not-front-selected	loop_cond_else_only_return_print_min	loop(cond) else-only return with print prelude (allow_extended)
apps/tests/phase29bq_module_roots_env_parse_min.hako	callable-semantic-lowering/entry-shape-mismatch	module_roots_env_parse_min	module_roots env var parse (Phase 29bq+)
apps/tests/phase29bq_using_module_roots_min.hako	mir/main-import-view/selected-header-missing	using_module_roots_min	module_roots resolution (no [modules] entry)
apps/tests/phase29bq_using_module_roots_multi_min.hako	mir/main-import-view/selected-header-missing	using_module_roots_multi_min	module_roots two using minimal
apps/tests/phase29bq_using_module_roots_priority_min.hako	mir/main-import-view/selected-header-missing	using_module_roots_priority_min	module_roots priority ([modules] wins)
apps/tests/phase29bq_selfhost_blocker_module_roots_loop_min.hako	mir/callable-main/qualified-preflight	selfhost_module_roots_loop_min	selfhost _build_module_roots_map loop(flag==1) delimiter split
apps/tests/phase29bq_strict_nested_loop_guard_min.hako	mir/normal-root/consume	strict_nested_loop_guard_min	strict nested loop guard (loop_continue_only + nested loop)
apps/tests/phase29bq_strict_nested_loop_guard_accept_min.hako	mir/normal-root/consume	strict_nested_loop_guard_accept_min	strict nested loop guard accept-min1 (loop_continue_only + nested loop)
apps/tests/phase29bq_entry_ambiguous_break_min.hako	plan/freeze:contract	entry_ambiguous_break_min	entry candidates disjoint (loop_break recipe wins)
apps/tests/phase29bq_selfhost_blocker_return_continue_hetero_nested_return_depth3_min.hako	mir/callable-main/qualified-preflight	return_continue_hetero_nested_return_depth3	Deep nested return in continue-only loop (depth 3)
apps/tests/phase29bq_loop_true_receiver_field_nested_exit_min.hako	callable-loop/route-not-front-selected	loop_true_receiver_field_nested_exit	receiver field value predicate with nested return in loop(true)
